Id,Title,Original Title,Original Language,Overview,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Genres,Production Companies,Production Countries,Spoken Languages,Director,Stars
39254,Real Steel,Real Steel,en,"Charlie Kenton là một võ sĩ hết thời gian đã rút lui khỏi sàn đấu khi robot tiếp quản môn thể thao này. Sau khi robot của anh bị tiêu hủy, anh miễn cưỡng hợp tác với đứa con trai xa lạ của mình để xây dựng lại và huấn luyện một đối thủ không mấy thành công.",299300000.0,110000000.0,127,2011-09-28,6.993,7877,"['Action', 'Science Fiction', 'Drama']","['DreamWorks Pictures', 'Reliance Entertainment', '21 Laps Entertainment', 'Montford / Murphy Productions', 'Touchstone Pictures']","['United States of America', 'India']",['Tiếng Anh'],,
63492,What's Your Number?,What's Your Number?,en,"Ally Darling đang nhận ra mình có chút lạc lõng trong cuộc sống. Mối tình lãng mạn mới nhất của cô vừa tan vỡ và cô vừa bị sa thải khỏi công việc tiếp thị. Sau đó, cô đọc một bài báo trên tạp chí cảnh báo rằng 96% phụ nữ đã có 20 người tình trở lên khó có thể tìm được chồng. Quyết tâm thay đổi cuộc đời và chứng minh bài báo sai, Ally bắt tay vào sứ mệnh tìm kiếm người bạn đời hoàn hảo trong số vô số bạn trai cũ của cô.",30426096.0,20000000.0,117,2011-09-30,6.5,2256,"['Comedy', 'Romance']","['Regency Enterprises', 'New Regency Pictures', 'Contrafilm', '20th Century Fox']",['United States of America'],['Tiếng Anh'],,
98162,The Painting,Le Tableau,fr,Ba nhân vật sống trong một bức tranh còn dang dở dấn thân vào thế giới thực để tìm kiếm tác giả của họ nhằm thuyết phục ông hoàn thành tác phẩm của mình.,11229.0,0.0,76,2011-10-12,7.1,152,"['Fantasy', 'Animation']","['Blue Spirit', 'Be-FILMS', 'uFilm', 'Rezo Productions', 'Sinématik', 'France 3 Cinéma', 'RTBF']","['Belgium', 'France']",['Tiếng Pháp'],,
85435,A Few Best Men,A Few Best Men,en,Một chú rể và ba phù rể tới vùng hẻo lánh của Úc để tổ chức đám cưới.,15500000.0,14400000.0,96,2011-10-14,5.7,421,['Comedy'],"['Screen Australia', 'Quickfire Films', 'Screen NSW', 'Parabolic Pictures', 'Stable Way Entertainment', 'Unthank Films', 'Story Bridge Films', 'Ingenious Broadcasting', 'Auburn Entertainment']","['Australia', 'United Kingdom']",['Tiếng Anh'],,
17578,The Adventures of Tintin,The Adventures of Tintin,en,"Phóng viên trẻ dũng cảm, Tintin, và chú chó trung thành của anh, Snowy, bị đẩy vào một thế giới phiêu lưu mạo hiểm khi họ phát hiện ra một con tàu mang theo một bí mật bùng nổ. Khi Tintin bị lôi kéo vào một bí ẩn kéo dài hàng thế kỷ, Ivan Ivanovitch Sakharine nghi ngờ anh ta đã đánh cắp một kho báu vô giá. Tintin và Snowy, với sự giúp đỡ của Thuyền trưởng Haddock mặn mà, gắt gỏng và các thám tử vụng về, Thompson và Thomson, đi du lịch nửa vòng trái đất, đi trước kẻ thù của họ một bước, trong khi Tintin nỗ lực tìm kiếm Unicorn, một con tàu bị chìm có thể chứa đựng một khối tài sản khổng lồ. , mà còn là một lời nguyền cổ xưa.",373993951.0,130000000.0,107,2011-10-24,6.9,5177,"['Adventure', 'Animation', 'Mystery']","['Paramount', 'Columbia Pictures', 'Hemisphere Media Capital', 'Nickelodeon Movies', 'Amblin Entertainment', 'WingNut Films', 'The Kennedy/Marshall Company']","['New Zealand', 'United States of America']",['Tiếng Anh'],,
49530,In Time,In Time,en,"Trong một tương lai không xa, gen lão hóa đã bị tắt. Để tránh tình trạng quá đông dân số, thời gian đã trở thành tiền tệ và là cách mọi người chi trả cho những thứ xa xỉ và cần thiết. Người giàu có thể sống mãi mãi, trong khi những người còn lại cố gắng thương lượng để được trường sinh bất tử. Một chàng trai nghèo gặp may mắn đã quá muộn để giúp mẹ mình thoát khỏi cái chết. Cuối cùng anh ta phải chạy trốn khỏi lực lượng cảnh sát tham nhũng được gọi là ""những người giữ thời gian"".",173900000.0,40000000.0,109,2011-10-27,6.966,10937,"['Action', 'Thriller', 'Science Fiction']","['New Regency Pictures', 'Strike Entertainment']",['United States of America'],['Tiếng Anh'],,
70435,Haywire,Haywire,en,Một người lính hoạt động đen tìm cách trả thù sau khi cô bị phản bội và bỏ mặc cho đến chết.,33372606.0,23000000.0,93,2011-11-01,5.7,1302,"['Action', 'Drama', 'Thriller']","['Relativity Media', 'Fís Éireann/Screen Ireland', 'Mandate International']","['Ireland', 'United States of America']","['Tiếng Anh', 'Tiếng Tây Ban Nha']",,
77338,The Intouchables,Intouchables,fr,Một câu chuyện có thật về hai người đàn ông lẽ ra không bao giờ gặp nhau – một quý tộc bị liệt tứ chi bị thương trong một tai nạn dù lượn và một chàng trai trẻ đến từ dự án.,426600000.0,13000000.0,113,2011-11-02,8.28,16657,"['Drama', 'Comedy']","['Gaumont', 'CinéCinéma', 'Quad Productions', 'Chaocorp', 'Ten Films', 'TF1', 'Canal+', 'TF1 Films Production']",['France'],"['Tiếng Anh', 'Tiếng Pháp']",,
59108,Tower Heist,Tower Heist,en,"Một người quản lý chung cư sang trọng dẫn đầu một nhóm công nhân tìm cách trả thù kẻ lừa đảo ở Phố Wall đã lừa gạt họ. Chỉ còn vài ngày nữa là tỷ phú sẽ thoát khỏi tội ác hoàn hảo, nhóm trộm nghiệp dư không ngờ tới đã nhờ đến sự giúp đỡ của tên tội phạm nhỏ Slide để đánh cắp 20 triệu đô la mà họ chắc chắn đang giấu trong căn hộ áp mái.",152930623.0,75000000.0,104,2011-11-02,6.1,2818,"['Action', 'Comedy']","['Universal Pictures', 'Image Entertainment', 'Relativity Media', 'RAT Entertainment']",['United States of America'],['Tiếng Anh'],,
95179,Mr. Idol,Mr. 아이돌,ko,"Thật khó để trở thành một ngôi sao nhạc pop Hàn Quốc! Đối với mỗi Gangnam Style, có hàng trăm vụ cháy nổ. Ngôi sao K-Pop Jay Park đóng vai chính trong vở nhạc kịch này kể về một giám đốc điều hành âm nhạc ngổ ngáo trong hành trình hồi sinh một nhóm nhạc nam bị thất sủng trước mọi khó khăn.",0.0,0.0,113,2011-11-03,4.8,9,"['Music', 'Comedy', 'Drama']","['Daisy Entertainment', 'Lotte Entertainment', 'Cinergy']",['South Korea'],['Tiếng Hàn'],,
86663,Fabulous 30,30 กำลังแจ๋ว,th,"Ja, một người phụ nữ xinh đẹp có mọi thứ mà một người phụ nữ phải mơ ước có được; một sự nghiệp thành công, lối sống tiệc tùng và một người tình đẹp trai. Vào sinh nhật lần thứ 30, Ja nhận thấy cuộc sống hoàn hảo của mình đã thay đổi khi bạn trai muốn chấm dứt mối quan hệ.",0.0,0.0,113,2011-11-03,6.2,7,"['Drama', 'Comedy', 'Romance']",['M39'],['Thailand'],['Tiếng Lào'],,
37958,Immortals,Immortals,en,"Theseus là một người phàm được Zeus chọn để lãnh đạo cuộc chiến chống lại vị vua tàn nhẫn Hyperion, kẻ đang hoành hành khắp Hy Lạp để lấy vũ khí có thể tiêu diệt loài người.",226904017.0,75000000.0,110,2011-11-10,6.0,2456,"['Fantasy', 'Action', 'Drama']","['Relativity Media', 'Virgin Produced', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Mandate International', 'Rogue Pictures']",['United States of America'],"['Tiếng Hy Lạp', 'Tiếng Anh']",,
51052,Arthur Christmas,Arthur Christmas,en,"Mỗi dịp Giáng sinh, ông già Noel và đội quân yêu tinh khổng lồ được huấn luyện bài bản của ông sẽ sản xuất quà và phân phát chúng trên khắp thế giới chỉ trong một đêm. Tuy nhiên, khi một trong 600 triệu trẻ em được nhận quà từ ông già Noel vào đêm Giáng sinh bị bỏ lỡ, điều đó được coi là 'chấp nhận được' đối với tất cả trừ một người—Arthur. Arthur Claus là cậu con trai lạc loài của ông già Noel, người thực hiện một nhiệm vụ tân binh trái phép để có được món quà cuối cùng đi được nửa vòng trái đất trước bình minh vào sáng Giáng sinh.",151300000.0,10000000.0,97,2011-11-10,6.76,1393,"['Drama', 'Animation', 'Family', 'Comedy']","['Columbia Pictures', 'Sony Pictures Animation', 'Aardman']","['United Kingdom', 'United States of America']","['Tiếng Anh', 'Tiếng Tây Ban Nha']",,
83754,You Are My Pet,너는 펫,ko,"Một người phụ nữ tìm thấy một người đàn ông trong chiếc hộp trước nhà và đưa anh ta vào. Cô nói đùa rằng cô muốn giữ anh ta làm thú cưng của mình vì người đàn ông này khiến cô nhớ đến con chó thời thơ ấu của mình. Người đàn ông đồng ý. Sau đó, người phụ nữ phát hiện ra rằng người đàn ông đó là một thần đồng khiêu vũ. Những rắc rối nảy sinh khi ngọn lửa cũ thời đại học của cô quay trở lại.",0.0,0.0,110,2011-11-10,6.1,61,"['Comedy', 'Romance']",['Lotte Entertainment'],['South Korea'],['Tiếng Hàn'],,
14381568,1990,1990,vi,"Họ - những cô gái vừa trải qua tuổi thanh xuân tươi đẹp đang đứng trước ngã ba tuổi 30, mang theo bao lo lắng, tâm sự.",1106702.0,0.0,95,2021-04-21,5.3,22,"['Comedy', 'Romance']",[],['Vietnam'],['Tiếng Việt'],Nhat Trung,"['Diem My', 'Ninh Duong Lan Ngoc', 'Nha Phuong']"
65759,Happy Feet Two,Happy Feet Two,en,"Chú chim cánh cụt Mumble gặp phải một vấn đề: con trai Erik, người không muốn khiêu vũ, gặp The Mighty Sven, một chú chim cánh cụt có thể bay! Mọi chuyện trở nên tồi tệ hơn với Mumble khi thế giới bị rung chuyển bởi những thế lực hùng mạnh, khiến anh phải tập hợp các quốc gia chim cánh cụt và đồng minh của họ để giải quyết ổn thỏa mọi việc.",150406466.0,130000000.0,100,2011-11-17,6.1,1516,"['Animation', 'Comedy', 'Family']","['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Kennedy Miller Mitchell', 'Dr. D. Studios']","['Australia', 'United States of America']",['Tiếng Anh'],,
58574,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,en,Có một kẻ chủ mưu tội phạm mới (Giáo sư Moriarty) và hắn không chỉ có trí tuệ ngang bằng với Holmes mà khả năng làm điều ác và sự thiếu lương tâm của hắn có thể giúp hắn có lợi thế hơn thám tử.,334615000.0,125000000.0,129,2011-11-22,7.137,10005,"['Adventure', 'Action', 'Crime', 'Mystery']","['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Silver Pictures', 'Wigram Productions', 'Lin Pictures']","['United Kingdom', 'United States of America']",['Tiếng Anh'],,
44826,Hugo,Hugo,en,"Mồ côi và cô đơn ngoại trừ người chú, Hugo Cabret sống trong bức tường của một nhà ga xe lửa ở Paris những năm 1930. Công việc của Hugo là tra dầu và bảo trì đồng hồ của nhà ga, nhưng đối với anh, nhiệm vụ quan trọng hơn của anh là bảo vệ một chiếc ô tô bị hỏng và cuốn sổ do người cha quá cố để lại cho anh. Cùng với con gái đỡ đầu của một thương gia đồ chơi cay đắng, Hugo bắt tay vào hành trình giải quyết bí ẩn về cỗ máy tự động và tìm một nơi mà anh có thể gọi là nhà.",185770160.0,170000000.0,126,2011-11-22,7.178,6956,"['Adventure', 'Drama', 'Family']","['GK Films', 'Infinitum Nihil', 'Paramount', 'Mandate International', 'Peninsula Films', 'Sikelia Productions']","['France', 'United Kingdom', 'United States of America']",['Tiếng Anh'],,
64328,The Muppets,The Muppets,en,"Khi Kermit the Frog và Muppets biết rằng nhà hát yêu quý của họ sắp bị phá hủy, một con người thông cảm, Gary, và anh trai bù nhìn của anh ta, Walter, đã lao vào để giúp nhóm tổ chức một buổi biểu diễn và quyên góp được 10 triệu đô la mà họ cần để cứu thế giới. ngày.",165184237.0,45000000.0,103,2011-11-22,6.7,1477,"['Comedy', 'Family', 'Music']","['Walt Disney Pictures', 'The Muppets Studio']",['United States of America'],['Tiếng Anh'],,
71676,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,en,"Khi ác quỷ tái xuất hiện với mục đích thống trị thế giới dưới hình dạng con người, Johnny Blaze miễn cưỡng ra khỏi nơi ẩn náu để biến thành anh hùng siêu nhiên phun lửa Ghost Rider – và giải cứu một cậu bé 10 tuổi khỏi một kết cục đen tối.",132563930.0,57000000.0,96,2011-12-10,5.0,3636,"['Action', 'Fantasy', 'Thriller']","['Columbia Pictures', 'Crystal Sky Pictures', 'Michael De Luca Productions', 'Hyde Park Films', 'Arad Productions', 'Imagenation Abu Dhabi FZ', 'Marvel Entertainment']","['United Arab Emirates', 'United States of America']",['Tiếng Anh'],,
81870,Flying Swords of Dragon Gate,龍門飛甲,zh,Flying Swords of Dragon Gate lấy bối cảnh ba năm sau khi quán trọ Dragon khét tiếng bị thiêu rụi trên sa mạc khi chủ quán trọ Jade biến mất. Một nhóm cướp mới đã tiếp quản - ban ngày là chủ quán trọ và ban đêm là thợ săn kho báu. Quán trọ được đồn đại là địa điểm của một thành phố bị mất tích bị chôn vùi dưới sa mạc và kho báu ẩn giấu của nó sẽ chỉ được tiết lộ sau một cơn bão khổng lồ cứ sau 60 năm. Cả nhóm dùng quán trọ làm bình phong để tìm kho báu bị mất.,127709.0,35000000.0,125,2011-12-15,6.3,192,"['Adventure', 'Action', 'Drama']","['Beijing Liangzi Group', 'Bona International Film Group', 'Shineshow', 'Film Workshop', 'SMG Pictures']","['China', 'Hong Kong', 'United States of America']",['Tiếng Trung'],,
71469,The Darkest Hour,The Darkest Hour,en,"Tại Moscow, năm thanh niên dẫn đầu cuộc tấn công chống lại một chủng tộc ngoài hành tinh đã tấn công Trái đất thông qua nguồn cung cấp năng lượng của chúng ta.",64626786.0,30000000.0,89,2011-12-22,5.286,1387,"['Horror', 'Action', 'Thriller', 'Science Fiction']","['Regency Enterprises', 'Bazelevs Production', 'The Jacobson Company', 'New Regency Pictures', 'Summit Entertainment']","['United States of America', 'Russia']",['Tiếng Anh'],,
172534,Công Chúa Teen Và Ngũ Hổ Tướng,Công Chúa Teen Và Ngũ Hổ Tướng,vi,,1054254.0,0.0,98,2010-02-04,0.0,0,"['Comedy', 'Music']",['Phuoc Sang Entertainment'],['Vietnam'],['Tiếng Việt'],Le Loc,"['Tran Thanh', 'Hoai Linh']"
77866,Contraband,Contraband,en,"Khi anh rể của mình đụng độ một trùm ma túy, người đàn ông của gia đình Chris Farraday chuyển sang kỹ năng mà anh đã từ bỏ từ lâu—buôn lậu—để trả nợ. Nhưng công việc gặp trục trặc và Farraday nhận ra mình bị truy nã bởi cảnh sát, kẻ gian và cả những kẻ giết người.",96262212.0,25000000.0,109,2012-01-12,6.3,1987,"['Thriller', 'Action', 'Drama', 'Crime']","['Universal Pictures', 'Relativity Media', 'Working Title Films', 'BlueEyes Productions', 'Leverage', 'Closest to the Hole Productions', 'Farraday Films', 'StudioCanal', 'Working Title Films']","['United States of America', 'United Kingdom', 'France']",['Tiếng Anh'],,
